Order ID,Date,Order Date Text,Year,Product,Category,State,Region,Region (Messy),City-State,Country,Quantity Sold,Cost Price,Selling Price,Discount Flag,Salesperson,Target Margin %
1089,01/03/2021,01-03-2021,2021,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,26.0,1300.0,1944.47,Yes,Drew,0.25
1090,01/03/2021,01-03-2021,2021,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,22.0,1100.0,1514.54,No,Elliot,0.30
1090,01/03/2021,01-03-2021,2021,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,31.0,1550.0,2095.04,Unknown,,0.15
1091,01/03/2021,2021/03/01,2021,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,31.0,1550.0,1827.14,Yes,alex,0.20
1091,01/03/2021,01-03-2021,2021,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,16.0,800.0,1069.97,No,Brooke,0.25
1092,01/03/2021,01-03-2021,2021,Product 3,Electronics,California,West,  West ,"Houston, California",USA,30.0,1500.0,2189.01,Unknown,CHRIS,0.30
1092,01/03/2021,01-03-2021,2021,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,20.0,1000.0,1207.08,Yes,Drew,0.15
1093,01/03/2021,01-03-2021,2021,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,16.0,40.0,58.65,No,Elliot,0.20
1093,01/03/2021,01-03-2021,2021,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,,72.5,92.04,Unknown,,0.25
1094,01/03/2021,01-03-2021,2021,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,16.0,40.0,44.86,Yes,alex,0.30
1094,01/03/2021,01-03-2021,2021,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,16.0,40.0,44.15,No,Brooke,0.15
1095,01/03/2021,01-03-2021,2021,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,34.0,85.0,113.74,Unknown,CHRIS,0.20
1095,01/03/2021,01-03-2021,2021,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,18.0,45.0,57.92,Yes,Drew,0.25
1096,01/03/2021,2021/03/01,2021,Product 4,Clothing,California,West,  West ,"New York City, California",USA,32.0,80.0,104.12,No,Elliot,0.30
1096,01/03/2021,01-03-2021,2021,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,23.0,57.5,83.25,Unknown,,0.15
1097,01/03/2021,01-03-2021,2021,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,22.0,33.0,45.92,Yes,alex,0.20
1097,01/03/2021,01-03-2021,2021,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,17.0,25.5,29.44,No,Brooke,0.25
1098,01/03/2021,01-03-2021,2021,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,24.0,36.0,42.88,Unknown,CHRIS,0.30
1098,01/03/2021,01-03-2021,2021,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,34.0,51.0,75.39,Yes,Drew,0.15
1099,01/03/2021,01-03-2021,2021,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,16.0,24.0,34.39,No,Elliot,0.20
1099,01/03/2021,01-03-2021,2021,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,30.0,45.0,57.9,Unknown,,0.25
1100,01/03/2021,01-03-2021,2021,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,34.0,51.0,67.59,Yes,alex,0.30
1100,01/03/2021,01-03-2021,2021,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,18.0,27.0,30.25,No,Brooke,0.15
1101,01/03/2021,2021/03/01,2021,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,17.0,68.0,79.88,Unknown,CHRIS,0.20
1101,01/03/2021,01-03-2021,2021,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,22.0,88.0,106.36,Yes,Drew,0.25
1102,01/03/2021,01-03-2021,2021,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,31.0,124.0,ERROR,No,Elliot,0.30
1102,01/03/2021,01-03-2021,2021,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,32.0,128.0,151.43,Unknown,,0.15
1103,01/03/2021,01-03-2021,2021,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,35.0,140.0,209.94,Yes,alex,0.20
1103,01/03/2021,01-03-2021,2021,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,28.0,112.0,129.27,No,Brooke,0.25
1104,01/03/2021,01-03-2021,2021,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,21.0,84.0,119.24,Unknown,CHRIS,0.30
1104,01/03/2021,01-03-2021,2021,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,22.0,88.0,128.92,Yes,Drew,0.15
1105,01/03/2021,01-03-2021,2021,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,27.0,270.0,344.09,No,Elliot,0.20
1105,01/03/2021,01-03-2021,2021,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,23.0,230.0,280.19,Unknown,,0.25
1106,01/03/2021,2021/03/01,2021,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,32.0,320.0,477.98,Yes,alex,0.30
1106,01/03/2021,01-03-2021,2021,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,26.0,260.0,383.82,No,Brooke,0.15
1107,01/03/2021,01-03-2021,2021,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,16.0,,205.33,Unknown,CHRIS,0.20
1107,01/03/2021,01-03-2021,2021,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,28.0,280.0,402.95,Yes,Drew,0.25
1108,01/03/2021,01-03-2021,2021,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,27.0,270.0,395.17,No,Elliot,0.30
1108,01/03/2021,01-03-2021,2021,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,25.0,250.0,358.99,Unknown,,0.15
1109,01/03/2021,01-03-2021,2021,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,18.0,135.0,154.13,Yes,alex,0.20
1109,01/03/2021,01-03-2021,2021,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,27.0,202.5,236.16,No,Brooke,0.25
1110,01/03/2021,01-03-2021,2021,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,30.0,225.0,276.19,Unknown,CHRIS,0.30
1110,01/03/2021,01-03-2021,2021,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,24.0,180.0,240.79,Yes,Drew,0.15
1111,01/03/2021,2021/03/01,2021,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,30.0,225.0,249.14,No,Elliot,0.20
1111,01/03/2021,01-03-2021,2021,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,20.0,150.0,173.59,Unknown,,0.25
1112,01/03/2021,01-03-2021,2021,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,,165.0,210.32,Yes,alex,0.30
1112,01/03/2021,01-03-2021,2021,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,28.0,210.0,270.34,No,Brooke,0.15
1113,01/03/2021,01-03-2021,2021,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,17.0,85.0,111.26,Unknown,CHRIS,0.20
1113,01/03/2021,01-03-2021,2021,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,25.0,125.0,176.36,Yes,Drew,0.25
1114,01/03/2021,01-03-2021,2021,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,34.0,170.0,193.39,No,Elliot,0.30
1114,01/03/2021,01-03-2021,2021,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,33.0,165.0,225.83,Unknown,,0.15
1115,01/03/2021,01-03-2021,2021,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,35.0,175.0,233.55,Yes,alex,0.20
1115,01/03/2021,01-03-2021,2021,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,22.0,110.0,156.62,No,Brooke,0.25
1116,01/03/2021,2021/03/01,2021,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,34.0,170.0,239.97,Unknown,CHRIS,0.30
1116,01/03/2021,01-03-2021,2021,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,20.0,100.0,149.34,Yes,Drew,0.15
1117,01/03/2021,01-03-2021,2021,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,32.0,400.0,517.42,No,Elliot,0.20
1117,01/03/2021,01-03-2021,2021,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,28.0,350.0,461.01,Unknown,,0.25
1118,01/03/2021,01-03-2021,2021,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,30.0,375.0,556.34,Yes,alex,0.30
1118,01/03/2021,01-03-2021,2021,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,34.0,425.0,562.54,No,Brooke,0.15
1119,01/03/2021,01-03-2021,2021,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,30.0,375.0,449.99,Unknown,CHRIS,0.20
1119,01/03/2021,01-03-2021,2021,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,24.0,300.0,398.24,Yes,Drew,0.25
1120,01/03/2021,01-03-2021,2021,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,35.0,437.5,583.13,No,Elliot,0.30
1120,01/03/2021,01-03-2021,2021,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,17.0,212.5,296.31,Unknown,,0.15
1121,01/04/2021,2021/04/01,2021,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,36.0,900.0,1244.74,Yes,alex,0.20
1121,01/04/2021,01-04-2021,2021,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,27.0,675.0,975.82,No,Brooke,0.25
1122,01/04/2021,01-04-2021,2021,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,21.0,525.0,726.8,Unknown,CHRIS,0.30
1122,01/04/2021,01-04-2021,2021,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,28.0,700.0,810.88,Yes,Drew,0.15
1123,01/04/2021,01-04-2021,2021,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,36.0,900.0,1105.92,No,Elliot,0.20
1123,01/04/2021,01-04-2021,2021,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,28.0,700.0,972.67,Unknown,,0.25
1124,01/04/2021,01-04-2021,2021,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,32.0,800.0,946.82,Yes,alex,0.30
1124,01/04/2021,01-04-2021,2021,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,34.0,850.0,1000.64,No,Brooke,0.15
1125,01/04/2021,01-04-2021,2021,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,21.0,315.0,420.54,Unknown,CHRIS,0.20
1125,01/04/2021,01-04-2021,2021,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,34.0,510.0,616.39,Yes,Drew,0.25
1126,01/04/2021,2021/04/01,2021,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,28.0,420.0,490.54,No,Elliot,0.30
1126,01/04/2021,01-04-2021,2021,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,29.0,435.0,635.62,Unknown,,0.15
1127,01/04/2021,01-04-2021,2021,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,31.0,465.0,613.16,Yes,alex,0.20
1127,01/04/2021,01-04-2021,2021,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,33.0,495.0,593.94,No,Brooke,0.25
1128,01/04/2021,01-04-2021,2021,Product 2,Electronics,California,West,  West ,"Miami, California",USA,18.0,270.0,338.32,Unknown,CHRIS,0.30
1128,01/04/2021,01-04-2021,2021,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,23.0,345.0,445.49,Yes,Drew,0.15
1129,01/04/2021,01-04-2021,2021,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,21.0,1050.0,1411.95,No,Elliot,0.20
1129,01/04/2021,01-04-2021,2021,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,30.0,1500.0,1980.05,Unknown,,0.25
1130,01/04/2021,01-04-2021,2021,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,23.0,1150.0,1588.21,Yes,alex,0.30
1130,01/04/2021,01-04-2021,2021,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,,1250.0,1586.29,No,Brooke,0.15
1131,01/04/2021,2021/04/01,2021,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,32.0,1600.0,2064.36,Unknown,CHRIS,0.20
1131,01/04/2021,01-04-2021,2021,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,35.0,1750.0,2123.7,Yes,Drew,0.25
1132,01/04/2021,01-04-2021,2021,Product 3,Electronics,California,West,  West ,"Houston, California",USA,18.0,900.0,1178.31,No,Elliot,0.30
1132,01/04/2021,01-04-2021,2021,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,28.0,1400.0,1946.64,Unknown,,0.15
1133,01/04/2021,01-04-2021,2021,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,29.0,72.5,100.94,Yes,alex,0.20
1133,01/04/2021,01-04-2021,2021,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,35.0,,127.15,No,Brooke,0.25
1134,01/04/2021,01-04-2021,2021,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,36.0,90.0,116.86,Unknown,CHRIS,0.30
1134,01/04/2021,01-04-2021,2021,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,23.0,57.5,77.28,Yes,Drew,0.15
1135,01/04/2021,01-04-2021,2021,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,23.0,57.5,64.05,No,Elliot,0.20
1135,01/04/2021,01-04-2021,2021,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,33.0,82.5,98.21,Unknown,,0.25
1136,01/04/2021,2021/04/01,2021,Product 4,Clothing,California,West,  West ,"New York City, California",USA,17.0,42.5,61.69,Yes,alex,0.30
1136,01/04/2021,01-04-2021,2021,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,34.0,85.0,93.81,No,Brooke,0.15
1137,01/04/2021,01-04-2021,2021,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,32.0,48.0,55.95,Unknown,CHRIS,0.20
1137,01/04/2021,01-04-2021,2021,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,30.0,45.0,50.36,Yes,Drew,0.25
1138,01/04/2021,01-04-2021,2021,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,32.0,48.0,53.13,No,Elliot,0.30
1138,01/04/2021,01-04-2021,2021,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,27.0,40.5,46.11,Unknown,,0.15
1139,01/04/2021,01-04-2021,2021,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,31.0,46.5,69.15,Yes,alex,0.20
1139,01/04/2021,01-04-2021,2021,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,24.0,36.0,40.57,No,Brooke,0.25
1140,01/04/2021,01-04-2021,2021,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,20.0,30.0,41.28,Unknown,CHRIS,0.30
1140,01/04/2021,01-04-2021,2021,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,28.0,42.0,55.36,Yes,Drew,0.15
1141,01/04/2021,2021/04/01,2021,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,17.0,68.0,83.46,No,Elliot,0.20
1141,01/04/2021,01-04-2021,2021,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,34.0,136.0,168.69,Unknown,,0.25
1142,01/04/2021,01-04-2021,2021,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,19.0,76.0,104.07,Yes,alex,0.30
1142,01/04/2021,01-04-2021,2021,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,34.0,136.0,152.54,No,Brooke,0.15
1143,01/04/2021,01-04-2021,2021,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,32.0,128.0,150.79,Unknown,CHRIS,0.20
1143,01/04/2021,01-04-2021,2021,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,17.0,68.0,87.6,Yes,Drew,0.25
1144,01/04/2021,01-04-2021,2021,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,34.0,136.0,184.55,No,Elliot,0.30
1144,01/04/2021,01-04-2021,2021,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,18.0,72.0,98.74,Unknown,,0.15
1145,01/04/2021,01-04-2021,2021,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,26.0,260.0,312.03,Yes,alex,0.20
1145,01/04/2021,01-04-2021,2021,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,23.0,230.0,282.42,No,Brooke,0.25
1146,01/04/2021,2021/04/01,2021,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,31.0,310.0,359.36,Unknown,CHRIS,0.30
1146,01/04/2021,01-04-2021,2021,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,34.0,340.0,402.26,Yes,Drew,0.15
1147,01/04/2021,01-04-2021,2021,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,31.0,310.0,443.89,No,Elliot,0.20
1147,01/04/2021,01-04-2021,2021,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,35.0,350.0,505.89,Unknown,,0.25
1148,01/04/2021,01-04-2021,2021,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,18.0,180.0,247.7,Yes,alex,0.30
1148,01/04/2021,01-04-2021,2021,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,24.0,240.0,299.74,No,Brooke,0.15
1149,01/04/2021,01-04-2021,2021,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,,210.0,247.32,Unknown,CHRIS,0.20
1149,01/04/2021,01-04-2021,2021,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,30.0,225.0,331.68,Yes,Drew,0.25
1150,01/04/2021,01-04-2021,2021,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,19.0,142.5,160.76,No,Elliot,0.30
1150,01/04/2021,01-04-2021,2021,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,20.0,150.0,193.51,Unknown,,0.15
1151,01/04/2021,2021/04/01,2021,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,20.0,150.0,199.79,Yes,alex,0.20
1151,01/04/2021,01-04-2021,2021,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,19.0,142.5,172.68,No,Brooke,0.25
1152,01/04/2021,01-04-2021,2021,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,22.0,165.0,243.78,Unknown,CHRIS,0.30
1152,01/04/2021,01-04-2021,2021,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,35.0,262.5,ERROR,Yes,Drew,0.15
1153,01/04/2021,01-04-2021,2021,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,36.0,180.0,265.66,No,Elliot,0.20
1153,01/04/2021,01-04-2021,2021,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,26.0,130.0,145.55,Unknown,,0.25
1154,01/04/2021,01-04-2021,2021,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,19.0,95.0,107.05,Yes,alex,0.30
1154,01/04/2021,01-04-2021,2021,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,21.0,105.0,140.28,No,Brooke,0.15
1155,01/04/2021,01-04-2021,2021,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,27.0,135.0,199.5,Unknown,CHRIS,0.20
1155,01/04/2021,01-04-2021,2021,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,29.0,145.0,199.78,Yes,Drew,0.25
1156,01/04/2021,2021/04/01,2021,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,31.0,155.0,216.99,No,Elliot,0.30
1156,01/04/2021,01-04-2021,2021,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,33.0,165.0,185.12,Unknown,,0.15
1157,01/04/2021,01-04-2021,2021,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,35.0,437.5,502.76,Yes,alex,0.20
1157,01/04/2021,01-04-2021,2021,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,34.0,425.0,521.47,No,Brooke,0.25
1158,01/04/2021,01-04-2021,2021,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,20.0,250.0,335.87,Unknown,CHRIS,0.30
1158,01/04/2021,01-04-2021,2021,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,34.0,425.0,626.42,Yes,Drew,0.15
1159,01/04/2021,01-04-2021,2021,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,18.0,225.0,256.82,No,Elliot,0.20
1159,01/04/2021,01-04-2021,2021,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,17.0,212.5,237.49,Unknown,,0.25
1160,01/04/2021,01-04-2021,2021,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,34.0,,624.39,Yes,alex,0.30
1160,01/04/2021,01-04-2021,2021,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,27.0,337.5,473.41,No,Brooke,0.15
1161,01/05/2021,2021/05/01,2021,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,22.0,550.0,770.54,Unknown,CHRIS,0.20
1161,01/05/2021,01-05-2021,2021,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,21.0,525.0,746.29,Yes,Drew,0.25
1162,01/05/2021,01-05-2021,2021,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,20.0,500.0,606.85,No,Elliot,0.30
1162,01/05/2021,01-05-2021,2021,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,35.0,875.0,1247.49,Unknown,,0.15
1163,01/05/2021,01-05-2021,2021,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,33.0,825.0,1035.0,Yes,alex,0.20
1163,01/05/2021,01-05-2021,2021,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,27.0,675.0,964.11,No,Brooke,0.25
1164,01/05/2021,01-05-2021,2021,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,19.0,475.0,596.81,Unknown,CHRIS,0.30
1164,01/05/2021,01-05-2021,2021,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,21.0,525.0,732.86,Yes,Drew,0.15
1165,01/05/2021,01-05-2021,2021,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,35.0,525.0,738.32,No,Elliot,0.20
